TIC_ID,RA,Dec,Teff,log(g),Rotation_Period,False_Alarm_Probability,Lomb-Scargle_Power
454166286,225.941056,-60.365459,8798,4.07947,50,0,50.283
403490431,220.74785,-60.806393,nan,nan,23.3809,0,64.7887
141378008,231.465849,-51.54715,8616,4.08253,1.0305,0,90.5307
328056616,210.963428,-62.855843,nan,nan,33.4448,0,62.0747
148555258,230.597797,-41.488853,6994,4.73136,25.7666,0,153.638
412605196,214.603537,-58.959717,8406,4.08753,1.22111,0,59.1898
454126480,225.724551,-60.952908,nan,nan,25.7666,0,50.4699
409919861,243.425169,-48.523758,9273,4.07574,4.97092,0,109.527
456421635,231.48244,-65.563354,nan,nan,1.51167,0,69.5282
190275976,221.393599,-56.193005,nan,nan,47.6417,0,89.5037
455017950,227.909156,-64.936707,5311.62,5.81203,1.13469,0,162.869
298638731,242.971936,-61.819855,nan,nan,12.5945,0,53.6409
189924848,234.9568,-50.903225,9038,4.07693,2.90926,0,192.904
64437380,235.698351,-57.510944,6726,4.19516,1.1729,0,251.512
179546438,212.860572,-41.286297,7030,4.49473,0.724501,0,107.264
270107026,236.715796,-49.318012,5497,4.85651,4.73776,0,211.027
431269057,242.141763,-54.476612,7677,4.12025,1.05858,0,258.72
242335888,212.808425,-44.697731,nan,nan,0.94296,0,40.3494
402269717,220.363978,-63.118889,7591,4.12558,2.01939,0,78.6437
39043131,226.870289,-54.465405,6685,4.85849,0.604778,0,98.4533
413530267,222.772557,-55.916626,8280,4.09141,3.3987,0,348.318
334524122,225.318702,-43.658665,3449,4.80013,3.2668,0,508.227
333523367,213.594458,-60.369499,nan,nan,3.1744,0,134.519
189661382,234.779207,-52.906395,6001,5.8702,9.88338,0,40.3816
420058275,239.480322,-58.105934,6379,4.24089,0.519278,0,38.0441
329484027,212.364405,-52.952232,nan,nan,47.6417,0,114.05
337727372,215.3968,-62.639141,nan,nan,21.3995,0,43.2055
414057167,215.621981,-56.339046,nan,nan,11.4521,0,75.1928
316570216,203.599897,-63.877953,nan,nan,1.07663,0,301.727
97742870,234.152102,-57.55761,nan,nan,27.1518,0,223.333
264140966,217.161488,-59.8013,nan,nan,2.77346,0,84.644
384934602,216.797287,-65.485138,nan,nan,13.9899,0,72.6491
51613465,243.856976,-47.456215,nan,nan,47.6417,0,43.7972
423282021,234.95033,-60.692097,nan,nan,50,0,105.262
135637903,230.333182,-49.507698,nan,nan,31.3676,0,99.1321
329301108,211.957169,-48.126987,8822,4.07915,3.64392,0,356.634
384589608,216.490044,-64.76976,nan,nan,1.16747,0,70.0984
263377243,235.811247,-52.746708,nan,nan,11.4521,0,44.5657
74396168,237.056925,-57.863037,8532,4.08433,2.45646,0,308.253
254929998,237.816532,-45.843327,nan,nan,0.937708,0,42.7778
424480798,236.60955,-61.49744,nan,nan,0.613968,0,72.3656
284505256,233.614567,-59.316448,nan,nan,1.26389,0,227.963
147542159,230.753921,-45.613995,4908,4.50741,4.6292,0,251.071
255141474,238.82005,-45.291557,8147,4.09632,0.81578,0,40.0707
457783715,218.520669,-50.1856,5320,5.87079,7.75795,0,107.745
299566175,208.086959,-62.816868,nan,nan,0.743157,0,157.364
264845554,236.06559,-49.721104,7315,4.25286,2.55591,0,187.424
75703482,237.275705,-54.188839,nan,nan,19.7278,0,322.934
319998313,205.171395,-61.083763,nan,nan,17.9727,0,83.0361
290727576,217.394676,-59.111073,6187,5.37143,2.11672,0,58.2848
410881703,214.13386,-57.887947,8287,4.09118,0.769776,0,71.3001
58751944,239.311199,-41.505711,6636,5.83673,2.23374,0,247.205
135637903,230.333182,-49.507698,nan,nan,1.12333,0,65.235
83666255,238.25398,-55.685516,nan,nan,0.646588,0,196.571
129419398,221.25873,-47.596283,6335,5.66786,2.76587,0,201.088
134706137,230.042839,-53.49929,7840,4.11089,3.18441,0,166.755
324983687,209.330492,-63.438766,nan,nan,2.24866,0,43.5054
89170687,239.101086,-56.247608,nan,nan,1.10369,0,233.528
426464356,240.92658,-58.958569,nan,nan,1.79989,0,67.658
135637903,230.333182,-49.507698,nan,nan,0.829174,0,70.6013
189725415,234.856149,-52.423706,nan,nan,47.6417,0,40.3172
142334304,231.812678,-52.523911,8621,4.08243,0.566136,0,66.4485
135637903,230.333182,-49.507698,nan,nan,13.2556,0,53.8795
457118000,202.89214,-59.83736,nan,nan,1.57043,0,90.1009
122941207,227.511734,-52.553139,5836,5.31699,0.762224,0,40.3641
457086173,202.968313,-58.650482,7763,4.11518,5.07074,0,48.6778
292089556,239.271888,-48.356403,nan,nan,47.6417,0,72.692
340718004,238.410371,-64.008415,9030,4.07699,3.43336,0,118.617
214975818,241.328853,-49.502308,7501,4.13143,1.9876,0,176.628
290344896,234.282622,-46.735229,nan,nan,0.660973,0,201.309
264138709,216.981883,-59.881504,5122,4.47444,0.79149,0,239.37
401041185,220.148155,-62.544479,nan,nan,0.612479,0,127.572
384586271,216.495101,-63.210804,nan,nan,31.3676,0,267.657
388474339,217.362388,-60.663769,nan,nan,37.1333,0,64.5701
286745146,238.61035,-51.701324,nan,nan,0.909835,0,112.956
190570236,235.517753,-48.527542,nan,nan,50,0,47.6395
409495222,243.332656,-51.77623,nan,nan,1.31832,0,41.1883
297558183,241.635989,-62.648731,7597,4.1252,0.8171,0,98.7841
207156128,242.884805,-54.880184,6745,4.19309,0.872129,0,141.241
40451285,227.48543,-56.264423,7041,5.27835,3.83774,0,99.8714
155104506,233.276536,-45.33506,7046,4.1648,0.716789,0,415.079
428133692,241.38529,-58.137074,6777,4.18969,32.3729,0,94.2875
191820109,221.671884,-55.425922,nan,nan,50,0,69.1598
300730418,234.533165,-50.505123,nan,nan,12.5945,0,38.3024
216128668,242.936707,-53.906769,8370,4.08857,1.46349,0,44.7153
59399395,240.457691,-41.367477,5507,6.09384,0.932514,0,41.4878
453666669,205.847085,-55.749493,9451,4.07548,1.74095,0,174.745
330561748,212.090903,-61.705509,nan,nan,17.6585,0,335.523
329303722,212.081404,-48.849998,6229,4.93576,0.720368,0,252.145
44550552,229.697753,-56.277843,6672,4.5998,2.19491,0,82.6464
453963869,225.51602,-60.981152,nan,nan,27.1518,0,75.7325
274437914,237.124736,-52.575565,nan,nan,3.30961,0,40.0583
135331355,230.079454,-48.840237,5318,6.06673,12.5945,0,110.566
210679149,212.624874,-56.738056,9785,4.07593,2.51769,0,177.87
74842899,237.108895,-56.388916,7995,4.10299,3.12529,0,227.898
127089264,216.773183,-47.239365,5405,5.13751,4.15334,0,364.46
370199174,225.665117,-53.598957,nan,nan,0.634405,0,41.2967
207116707,242.905455,-56.879948,8276,4.09155,2.56239,0,51.5132
76554901,237.19326,-57.961147,nan,nan,23.3809,0,104.95
42276757,228.668512,-54.826557,nan,nan,4.15334,0,252.061
284505984,233.50137,-59.240791,nan,nan,19.3498,0,56.992
210957717,213.082746,-59.231358,nan,nan,8.19874,0,45.827
336367356,214.688289,-62.38493,6859,3.63892,12.5945,0,40.9735
318154254,204.251937,-60.868416,nan,nan,0.53609,0,51.2876
278170861,234.856796,-59.439865,nan,nan,1.0305,0,100.36
307430176,223.995448,-46.70129,nan,nan,18.9861,0,122.554
430471247,241.9815,-57.029396,nan,nan,22.3464,0,40.7114
308728786,222.924599,-50.190506,9434,4.07549,1.8664,0,311.882
411452331,214.331468,-59.301033,nan,nan,41.7362,0,172.086
334595153,214.137836,-60.381451,6079,4.83399,1.02216,0,51.6595
98324915,234.32305,-58.55949,5613,4.64558,4.42635,0,259.823
98326572,234.379733,-58.733688,nan,nan,0.625371,0,49.6029
135637903,230.333182,-49.507698,nan,nan,33.4448,0,83.2585
210071950,211.456747,-59.382843,8263,4.09199,14.8104,0,321.708
38549708,226.436347,-58.340797,5842,4.33343,12.4394,0,39.9273
188718578,233.695602,-53.554665,nan,nan,0.877432,0,400.756
241838304,216.855523,-41.47366,4806,4.97949,0.955447,0,38.9156
147390860,232.742922,-52.867905,6692,4.66755,37.1333,0,51.1309
309456404,223.861376,-51.483696,5334,4.43359,1.59775,0,176.728
255191841,239.174051,-42.63998,5983,5.66914,6.30517,0,67.6868
296666941,223.968549,-61.430676,nan,nan,1.69423,0,157.782
326622451,210.146076,-63.32803,nan,nan,22.3464,0,39.1608
424481065,236.649751,-61.460999,5030,4.48965,2.28943,0,130.004
335242758,225.993941,-47.932243,nan,nan,40.0802,0,39.9515
276503464,228.531446,-41.060043,5261,4.44833,2.18541,0,299.394
411010682,244.030093,-51.089252,nan,nan,6.8157,0,120.853
454100747,225.621529,-61.419823,8802,4.07942,1.83922,0,65.6224
424885550,237.230653,-60.271729,nan,nan,1.86296,0,225.497
241761517,209.157132,-52.486904,7909,5.32209,1.15282,0,190.618
335677528,214.467848,-60.519455,nan,nan,1.57287,0,116.061
44063757,229.434317,-56.61956,8627,4.08231,1.05526,0,154.516
332411693,213.076536,-60.121731,nan,nan,40.0802,0,81.6064
250366343,223.750053,-50.228539,6156,5.73108,33.4448,0,87.4317
144027760,229.649326,-47.492886,nan,nan,1.19936,0,42.8599
300722039,234.391581,-51.450211,nan,nan,1.57532,0,67.5454
291812098,221.118043,-61.988476,8659,4.08171,24.5158,0,286.833
296668066,223.9007,-61.320026,nan,nan,21.3995,0,259.637
428337103,241.343729,-55.106533,nan,nan,3.44507,0,191.567
215332156,242.047857,-53.232708,6319,4.2502,4.48531,0,109.095
47072451,230.816981,-55.404514,nan,nan,0.653279,0,50.4661
402278535,220.234629,-62.933285,8501,4.08506,20.1207,0,74.4018
149030418,231.346054,-46.6427,5277,4.44514,34.5901,0,37.9461
315949383,203.340053,-60.879169,nan,nan,0.538375,0,390.217
188991120,220.853879,-56.727592,5843,4.33686,2.77346,0,94.8067
40584652,227.61815,-55.503178,9222,4.07591,1.44672,0,40.6655
388868322,217.441428,-61.984692,nan,nan,2.39814,0,182.141
192855837,221.871232,-57.479435,nan,nan,20.9556,0,118.554
292313756,218.234173,-54.461975,7291,3.54738,0.533823,0,625.444
160638232,223.72197,-40.495895,nan,nan,7.87898,0,38.0725
208517606,208.792137,-57.582649,8804,4.07939,1.69139,0,300.845
419485056,239.447631,-54.263439,nan,nan,1.38143,0,110.047
409013175,213.781197,-54.056351,7554,4.85187,0.729208,0,50.797
163592736,242.721128,-45.06646,nan,nan,15.2579,0,42.2314
423713846,240.267,-54.302082,10078,4.07682,2.56239,0,40.7997
161780617,241.525014,-45.84293,9481,4.07548,1.15413,0,221.872
331185532,214.287483,-50.44162,6624,5.07435,25.7666,0,70.4312
313434483,225.025377,-51.846012,nan,nan,14.1864,0,47.2999
135637903,230.333182,-49.507698,nan,nan,8.69263,0,58.5006
455641213,229.456182,-61.489773,9139,4.07629,0.925677,0,63.4735
148134437,230.999616,-47.050262,5979,4.30842,50,0,71.9151
320863522,205.423849,-63.742062,nan,nan,1.38521,0,132.131
313914730,225.332703,-51.510769,nan,nan,34.5901,0,116.98
275685687,240.587273,-49.969475,nan,nan,5.12216,0,282.452
178767500,236.530923,-41.130749,nan,nan,17.6585,0,99.6282
317660179,204.167942,-63.709896,nan,nan,0.517416,0,428.289
291652744,221.039584,-64.169975,6229,4.46681,24.5158,0,77.6782
319795589,204.983676,-62.717499,nan,nan,1.83587,0,418.121
281005467,237.997715,-53.169292,nan,nan,0.607323,0,73.3278
461061188,232.592019,-64.095482,8619,4.08247,32.3729,0,82.8621
135637903,230.333182,-49.507698,nan,nan,8.69263,0,155.723
86162894,238.769227,-56.428368,8494,4.08523,5.60538,0,90.9018
424368453,240.271005,-59.800884,nan,nan,1.0305,0,81.9339
411973339,219.21008,-58.742775,6891,5.17188,0.577794,0,110.641
421619997,219.695,-52.241077,nan,nan,0.654973,0,46.3912
143127786,229.270853,-46.84457,6414,4.8386,22.8519,0,64.463
454562024,226.873479,-61.022469,nan,nan,18.2983,0,41.0016
295464097,239.770055,-48.955921,7075,4.16243,1.84594,0,165.745
293537745,239.540313,-53.859718,5156,4.46838,4.42635,0,122.722
44903667,229.753936,-56.578102,9468,4.07548,4.00513,0,172.09
207231496,243.047827,-55.877537,9150,4.07623,1.15678,0,65.1128
190625385,235.709595,-48.32616,6898,5.13543,0.773904,0,89.5575
189424794,234.33117,-53.739136,5136,4.47197,1.19228,0,64.3973
298062003,242.264953,-61.147705,5995,4.72499,50,0,40.2333
156011631,233.416402,-46.596947,6994,5.05592,22.8519,0,417.804
293584477,221.936064,-61.769657,nan,nan,2.23869,0,93.6295
190098996,235.093312,-52.164371,nan,nan,0.780482,0,89.7889
215276538,241.814385,-51.689709,8075,4.09934,4.48531,0,120.441
337587945,215.594834,-60.273491,5421,4.41567,6.8157,0,92.625
188857997,233.677539,-49.739868,nan,nan,31.3676,0,95.1654
387425849,217.220679,-65.223557,6600,5.50218,50,0,69.8944
70973854,236.37548,-59.607815,nan,nan,17.6585,0,220.788
160889699,227.62065,-43.460545,nan,nan,18.2983,0,85.4726
293021415,239.325854,-51.152294,6871,4.03958,1.12583,0,141.748
254528515,235.908504,-44.976845,nan,nan,17.0619,0,76.1048
454396013,226.450631,-62.613831,nan,nan,4.40703,0,304.216
297860364,239.871706,-50.975204,7961,4.10464,20.5297,0,65.5056
413351952,214.685028,-58.834587,nan,nan,22.8519,0,446.145
423778693,235.627813,-62.660866,nan,nan,22.8519,0,80.8953
206958816,242.571614,-55.605133,nan,nan,1.9994,0,47.3231
424960885,237.305303,-64.313103,5598,4.37973,1.07093,0,227.175
140113511,231.295133,-48.091152,nan,nan,13.7988,0,50.6139
391285850,217.874584,-63.061596,nan,nan,1.68294,0,42.8097
331903323,215.081179,-49.274258,6522,5.49431,1.66353,0,363.411
128285571,218.943571,-43.301964,nan,nan,19.3498,0,62.1948
290008087,234.029698,-47.354511,nan,nan,14.8104,0,65.5589
69882954,241.480297,-39.740902,nan,nan,0.896909,0,87.2561
342355053,239.935705,-64.158028,nan,nan,23.9349,0,52.7433
455087716,228.211778,-61.471497,nan,nan,1.06416,0,56.8993
90802537,216.331964,-54.80526,8305,4.09058,1.26231,0,261.015
129775070,222.462084,-43.433746,5839,4.33398,5.93472,0,141.994
192102471,221.69691,-57.115372,nan,nan,0.702825,0,169.925
209024234,209.566275,-54.791477,nan,nan,0.77688,0,369.804
417682192,223.85854,-55.905746,nan,nan,0.599395,0,59.8665
424779598,237.003626,-62.553009,4893,4.50942,17.6585,0,39.7524
414302090,215.666326,-59.021404,nan,nan,37.1333,0,73.3268
313776232,225.262941,-53.060516,nan,nan,45.4959,0,215.766
329303033,212.141747,-48.567913,7966,4.10439,1.27828,0,158.045
296730957,238.143403,-41.255486,nan,nan,4.73776,0,101.655
297561469,241.760706,-61.994473,8970,4.0775,1.96823,0,314.064
423640820,235.375547,-61.422668,nan,nan,43.535,0,40.4018
461683405,228.209102,-45.134571,5432,4.69247,2.47451,0,359.03
385279166,216.801399,-63.195171,nan,nan,24.5158,0,57.3442
322455742,206.23631,-62.179726,nan,nan,2.85177,0,331.295
446402098,219.143121,-52.44099,5988,4.80531,11.7178,0,44.4367
69880428,241.437496,-39.101833,5737,4.88387,4.73776,0,277.008
332893799,212.987125,-63.875355,nan,nan,0.676014,0,146.248
270895211,220.217281,-56.378685,5669,4.36593,12.9166,0,58.5707
44787542,229.851176,-55.863182,7661,4.12122,3.5417,0,38.0794
297753073,224.748718,-62.458973,nan,nan,50,0,122.15
129773047,222.488582,-42.522976,7107,4.23769,13.0839,0,54.0972
455606289,229.653057,-64.463104,4817,5.84519,4.65051,0,39.8299
135637903,230.333182,-49.507698,nan,nan,7.00476,0,50.3691
409763990,243.549202,-51.247589,9405,4.07551,3.50484,0,46.5952
206779773,242.393705,-58.619869,nan,nan,1.39285,0,407.509
139487904,230.915616,-53.818085,nan,nan,3.52933,0,43.276
129954823,222.745999,-45.350681,nan,nan,26.441,0,48.8667
139170691,231.021354,-51.247429,nan,nan,20.5297,0,107.042
209709239,210.870736,-55.215546,nan,nan,0.55955,0,40.834
446397913,219.149306,-51.413677,7041,4.16521,0.726586,0,209.484
414302885,215.801356,-59.108791,nan,nan,1.90154,0,110.83
122579350,227.306737,-52.792206,nan,nan,5.17464,0,67.3835
149593201,233.10527,-40.512924,nan,nan,3.22508,0,258.082
308592960,222.937098,-52.641411,8459,4.0861,1.90154,0,95.7987
379595300,219.925164,-48.216579,6766,4.19084,20.1207,0,102.671
333944826,224.625514,-44.1516,nan,nan,41.7362,0,90.3282
70539881,236.351781,-57.417862,4421,4.56147,2.25367,0,37.8127
312450656,201.604951,-63.321236,nan,nan,12.5945,0,39.3342
329527768,211.536608,-62.144165,6565,4.01833,0.926526,0,53.0444
330444666,213.375904,-50.966167,7213,5.09582,1.88733,0,134.116
139156863,231.092233,-51.715443,nan,nan,19.3498,0,95.8442
141347239,228.630138,-44.859837,nan,nan,50,0,132.698
190400717,235.46397,-53.896347,nan,nan,25.1256,0,45.2144
335314692,226.201298,-43.367203,6744,4.1932,1.40643,0,69.1665
412493640,231.310873,-55.965816,7348,4.14194,0.575818,0,40.4368
449860996,201.370417,-63.30917,nan,nan,1.41828,0,66.5853
135637903,230.333182,-49.507698,nan,nan,0.715774,0,97.8574
242167505,210.510007,-42.803604,4867,4.51282,17.6585,0,109.421
140762174,228.451398,-42.121613,5863,6.32013,10.4998,0,81.379
411517958,218.817786,-59.910461,8383,4.08819,20.1207,0,100.748
298166590,242.484896,-59.944855,8470,4.08582,3.7522,0,58.8415
337713345,215.438761,-61.501205,nan,nan,1.11465,0,324.774
428588937,241.363704,-54.048286,nan,nan,1.59271,0,87.9036
145195915,232.464581,-48.55822,nan,nan,11.4521,0,56.2337
455636472,229.653258,-62.017235,8063,4.09987,2.26378,0,258.525
90021001,239.399888,-54.024967,nan,nan,18.2983,0,209.612
266763919,236.348311,-50.003391,nan,nan,0.81644,0,636.923
160542371,226.977054,-45.255886,nan,nan,1.67735,0,131.517
449636619,200.660583,-62.188831,nan,nan,0.8125,0,155.892
135637903,230.333182,-49.507698,nan,nan,0.804732,0,102.835
400348843,219.786787,-65.370255,nan,nan,18.9861,0,77.911
207311084,243.030957,-58.566139,8341,4.08944,26.441,0,69.6326
149534060,232.881124,-39.988724,7187,4.78191,0.726064,0,138.406
214857052,241.20044,-51.907677,nan,nan,1.09889,0,51.2902
135637903,230.333182,-49.507698,nan,nan,7.94092,0,360.11
316285456,203.363053,-64.05426,nan,nan,0.634007,0,55.5351
89167372,239.100147,-56.804417,8470,4.08582,0.679196,0,44.1409
290150245,239.044127,-53.19191,nan,nan,1.29799,0,39.137
413685329,232.166547,-57.086308,8932,4.07787,0.676014,0,155.68
194693694,222.409528,-54.239491,nan,nan,20.5297,0,41.4991
300726370,234.369344,-50.978596,nan,nan,0.722946,0,126.261
211507855,216.960042,-51.095612,nan,nan,0.667085,0,44.9377
146741798,232.616863,-48.170952,6989,4.16961,13.7988,0,39.9805
413885568,232.098213,-54.120659,nan,nan,3.46873,0,94.3938
36959970,225.755131,-58.380341,6158,5.57147,1.85953,0,165.611
455840154,230.141515,-61.119274,8484,4.08547,5.39578,0,39.49
328496701,211.033979,-62.375172,7986,4.10342,0.695086,0,89.1698
454898099,227.545681,-61.790562,6509,4.22205,2.66375,0,102.29
268192313,236.442178,-51.915234,nan,nan,3.0498,0,90.9712
341909913,239.516408,-63.38834,7185,4.15384,0.849394,0,76.1744
370097234,225.775327,-51.337261,8918,4.07801,1.10975,0,142.391
341142943,238.861429,-62.203701,9005,4.07719,0.600464,0,62.7774
370768458,226.300214,-52.177364,nan,nan,26.441,0,61.6599
127726872,218.018256,-47.790428,nan,nan,13.0839,0,39.0119
36742816,225.724978,-54.822788,7432,4.13609,1.15943,0,142.798
278655675,237.698689,-50.592827,nan,nan,8.06777,0,70.2219
455118437,228.075409,-60.376637,nan,nan,23.9349,0,140.701
207864992,243.787872,-58.933201,8814,4.07925,2.23374,0,144.813
209346909,210.125864,-57.524548,9225,4.0759,1.86296,0,78.1682
126843312,228.288384,-48.828114,6915,4.17618,0.714761,0,283.074
210318998,212.017097,-59.777161,nan,nan,2.84374,0,126.115
47530524,231.142874,-59.407337,6061,4.29372,0.530738,0,38.1312
190401769,235.471367,-53.777084,nan,nan,43.535,0,136.66
297555299,241.64324,-63.290062,nan,nan,1.0284,0,112.145
381758025,208.79327,-60.052982,nan,nan,15.2579,0,50.736
318314095,204.21989,-63.852654,nan,nan,1.58521,0,204.856
267101524,243.165853,-51.864857,9558,4.07552,1.38332,0,111.294
242168391,210.494583,-42.153381,nan,nan,20.5297,0,106.105
254577423,236.050525,-43.399738,nan,nan,17.0619,0,47.5492
135637903,230.333182,-49.507698,nan,nan,45.4959,0,39.6001
209435701,210.430964,-58.555,nan,nan,4.15334,0,128.18
407558713,213.389392,-55.44685,5323,4.43584,14.1864,0,62.3189
329298412,212.062178,-49.247269,nan,nan,16.7785,0,83.7276
74847865,237.041546,-56.266758,6604,4.20954,0.579784,0,391.469
430015489,241.783443,-53.911301,8889,5.71698,9.08348,0,38.6745
300850171,234.395366,-49.906353,nan,nan,0.889798,0,333.135
414364870,215.790305,-59.652588,nan,nan,6.59326,0,53.9053
208166169,208.087554,-54.202213,7597,5.22456,2.13913,0,105.382
396863038,219.179182,-62.864716,nan,nan,0.853701,0,150.596
210673053,212.644964,-55.887756,7285,4.14645,1.5877,0,476.255
152385265,232.477521,-46.100681,5813,5.10132,8.33403,0,87.3197
315804848,203.14422,-60.194965,nan,nan,0.890583,0,162.421
424483154,236.666647,-61.189976,nan,nan,26.441,0,120.34
191562989,221.551725,-55.436218,nan,nan,1.0305,0,38.1844
280999874,237.947254,-53.70137,7684,4.11982,1.8664,0,47.5925
132621061,229.611711,-50.789551,6899,4.17766,0.714761,0,207.874
121855866,227.176899,-50.764717,nan,nan,14.8104,0,79.6023
271555498,236.799474,-53.205853,nan,nan,21.8627,0,164.676
208209995,208.164168,-55.571182,6580,4.21259,0.694131,0,129.317
37812188,226.371384,-59.856781,nan,nan,38.5505,0,174.144
216116628,243.002308,-52.83009,nan,nan,1.38143,0,140.999
262984609,216.004314,-57.562729,nan,nan,47.6417,0,226.049
207812422,243.917536,-57.053352,6614,4.20829,18.9861,0,57.9755
295487434,223.265413,-62.604267,nan,nan,9.98104,0,47.3853
58356161,238.65657,-41.349693,6105,4.28596,2.39814,0,50.0098
381177889,207.142066,-62.799263,8811,4.07929,1.98369,0,60.1998
290620780,239.16181,-53.960155,8701,4.08097,3.48068,0,65.246
255191322,238.969527,-42.092941,7557,4.12776,2.01134,0,176.134
263532376,216.727963,-58.363613,8605,4.08275,1.23454,0,119.583
314134573,202.326597,-63.213585,nan,nan,1.33399,0,45.0802
383885393,216.421103,-60.102898,5325,4.43543,5.09632,0,42.304
140479485,228.350493,-46.142063,nan,nan,50,0,93.3501
36033932,225.217266,-55.457478,7940,4.10567,0.944724,0,149.995
42518317,228.567205,-58.137024,6557,4.21559,0.953643,0,75.6055
455566424,229.260736,-64.910156,nan,nan,50,0,40.8346
80739830,237.968829,-55.395756,7630,4.12313,0.942081,0,85.2271
194444604,222.291894,-56.180515,8087,4.09882,0.565502,0,103.461
126465861,228.208984,-51.545254,nan,nan,0.653702,0,162.734
299381778,240.097703,-51.493462,nan,nan,1.97208,0,183.69
327039324,210.420244,-62.812229,nan,nan,1.45296,0,189.612
36489425,225.402356,-56.536144,nan,nan,47.6417,0,173.812
98237214,234.379746,-56.608723,6117,4.28387,6.5083,0,51.3009
293422940,221.924168,-62.963772,5584,5.75009,12.7535,0,192.666
397220791,219.085682,-60.213654,6902,4.17738,1.64726,0,89.1503
137231696,230.617234,-50.47422,5462,5.82392,16.239,0,58.6192
129418348,221.346282,-47.905914,nan,nan,43.535,0,120.363
285367383,233.710047,-58.396252,5410,4.41794,3.2668,0,470.701
335243795,226.164096,-47.711742,6493,4.22427,50,0,87.3227
424961067,237.413493,-64.351479,nan,nan,19.7278,0,60.1751
128579833,228.887789,-48.944279,nan,nan,1.05526,0,40.5325
413717411,215.191902,-59.42548,nan,nan,2.64978,0,104.098
151131431,232.027392,-45.164036,9270,4.07575,2.82781,0,399.007
332128422,212.807986,-64.077423,nan,nan,47.6417,0,123.142
330115877,211.852318,-62.172241,nan,nan,47.6417,0,64.9443
179790821,213.804404,-41.453804,nan,nan,33.4448,0,140.208
135637903,230.333182,-49.507698,nan,nan,7.15359,0,60.4637
288965283,224.266667,-52.498219,nan,nan,1.21377,0,264.925
297855479,239.823394,-50.457722,nan,nan,0.946495,0,61.4818
127317780,217.203675,-44.653988,6004,4.43123,43.535,0,97.5506
278036832,234.6738,-57.757095,nan,nan,4.2584,0,49.32
138830246,230.977866,-49.65229,8453,4.08626,1.06641,0,61.6244
428586252,241.667316,-54.557404,nan,nan,0.650335,0,317.42
313825384,202.37718,-60.249737,7282,4.14667,26.441,0,41.2503
255541015,240.49875,-43.902493,nan,nan,25.7666,0,80.1081
210777360,212.799243,-58.765762,5998,5.67759,1.13596,0,46.5454
190630146,235.690177,-48.934464,6733,4.19439,1.39478,0,226.389
140105963,231.200689,-48.725452,nan,nan,38.5505,0,103.669
331625508,214.705574,-52.107056,nan,nan,0.681487,0,551.563
413504564,214.966605,-55.385864,6169,4.27489,1.73795,0,300.127
289304065,219.384551,-52.791107,8131,5.00707,0.702825,0,150.122
207928636,207.436731,-58.300282,nan,nan,50,0,150.854
298173456,242.452337,-60.993519,5177,5.79904,13.7988,0,46.1894
289200138,224.413272,-51.638611,8879,4.07844,5.09632,0,84.9063
254587235,236.141481,-45.592842,nan,nan,1.02216,0,46.8332
297747365,224.695727,-61.846588,nan,nan,23.3809,0,44.1101
189254817,234.036361,-50.150581,nan,nan,0.679196,0,85.1885
269655818,236.552016,-51.582047,nan,nan,47.6417,0,66.371
87443623,238.947291,-56.302094,7572,4.12679,1.67457,0,74.6167
446367615,218.98259,-48.966179,6792,4.18813,0.672414,0,46.2009
155756732,233.323249,-44.312332,6415,4.23549,1.12208,0,40.3347
420064835,239.498426,-56.520622,nan,nan,2.09043,0,47.4188
290620640,239.142037,-53.723961,8988,4.07734,1.28642,0,94.013
414081610,232.376071,-57.590416,6851,5.00324,0.618479,0,137.353
334528395,225.409734,-45.182384,4875,4.51178,5.33874,0,193.31
411708345,219.056144,-54.548634,nan,nan,26.441,0,59.543
67501998,235.975438,-56.466011,nan,nan,20.9556,0,84.0558
335319426,226.322003,-42.301559,5970,4.45052,9.33533,0,47.0799
147063463,232.7906,-49.592617,4832,4.51725,50,0,46.6178
215572246,242.508739,-52.653465,nan,nan,2.84374,0,39.2789
209652882,210.899771,-58.468262,nan,nan,1.54875,0,310.861
207455923,243.365984,-54.4095,nan,nan,0.568366,0,87.0133
455639934,229.542476,-61.631973,7979,4.10376,22.8519,0,80.1606
337181070,215.160427,-63.296837,6597,4.21042,50,0,162.246
284391912,238.358232,-52.823643,5630,4.37347,21.3995,0,50.9234
207168663,242.946999,-54.101364,nan,nan,11.4521,0,76.3621
207362067,243.258159,-56.720215,nan,nan,25.7666,0,48.8713
382889231,216.058534,-65.198624,9000,4.07724,2.62226,0,398.505
410280502,213.906099,-54.719749,5857,4.33067,24.5158,0,245.67
69417269,240.98868,-40.353313,6925,4.22476,0.663143,0,250.725
318728514,204.623995,-63.042019,8739,4.08035,2.66375,0,236.581
455980062,230.490935,-63.630493,7264,4.81167,0.875151,0,103.606
413975145,232.221275,-55.688419,nan,nan,18.2983,0,121.82
457851129,218.663341,-50.164551,7024,4.0274,12.5945,0,48.4013
189235309,220.94204,-59.500652,nan,nan,0.626147,0,165.775
294000340,222.339606,-63.568245,nan,nan,2.33171,0,213.267
455988076,230.405345,-62.482697,7919,4.10673,2.40958,0,52.7799
242507524,214.77123,-44.078972,nan,nan,18.2983,0,79.5063
326172532,209.84194,-62.15543,nan,nan,0.844423,0,80.7736
271464358,233.056501,-61.109566,8269,4.09178,45.4959,0,58.0328
